,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020
Country/Region,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China,China
Lat,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935,44.0935
Long,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448,113.9448
Province/State,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia,Inner Mongolia
apparentTemperatureHigh,11.34,11.16,16.61,18.2,24.59,21.43,15.23,20.28,18.89,3.54,11.04,-7.11,-1.46,-6.77,-3.15,5.68,6.05,15.51,23.03,32.18,34.76,39.53,8.75,-2.72,2.77,7.92,20.37,29.37,22.03,17.28,9.1,15.92,31.46,19.62,17,21.96,32.44,28.75,17.46,18.6,23.54,8.51,16.67,40.04,31.78,41.02,25.59,16.93,22.58,34.96,16.97,26.23,32.24,41.96,40.97
apparentTemperatureHighTime,1579672740,1579773720,1579842180,1579942380,1580021580,1580101320,1580194800,1580274660,1580368200,1580447640,1580533200,1580619780,1580706000,1580814000,1580889000,1580972100,1581061320,1581146940,1581234420,1581319680,1581404880,1581491460,1581570000,1581666660,1581752700,1581836820,1581926160,1582011240,1582097160,1582174980,1582271340,1582357920,1582444380,1582520160,1582615920,1582700700,1582789020,1582870020,1582962360,1583047980,1583121000,1583219700,1583307540,1583393520,1583477400,1583567400,1583652780,1583738640,1583826840,1583908740,1583994060,1584084780,1584171900,1584258960,1584345540
apparentTemperatureLow,-4.18,-12.52,-0.25,-9.67,1.6,-2.68,-2.72,-7.96,-14.7,-15.14,-9.58,-17.78,-17.36,-31.53,-18.94,-17.07,-12.36,-5.22,5.78,9.3,7.48,-1.05,-13,-10.84,-17.07,-14.42,-4.56,-5.59,-2.77,-5.92,-8.46,3.45,2.74,3.38,-3.84,0.65,-0.22,2.77,1.04,4.4,-10.64,-9.04,-1.38,8.3,3.09,20.32,-0.91,-7.22,5.71,-0.1,-5.39,4.12,16.57,19.21,13.06
apparentTemperatureLowTime,1579725600,1579822920,1579873140,1579993020,1580049900,1580168520,1580247900,1580340780,1580427900,1580503200,1580601600,1580650320,1580770860,1580856900,1580916300,1581026700,1581115800,1581204900,1581286080,1581375180,1581460200,1581549060,1581630420,1581724440,1581808680,1581893640,1581980340,1582063680,1582141860,1582239780,1582329600,1582412160,1582500420,1582571160,1582667580,1582731180,1582840140,1582932180,1583020800,1583088840,1583186700,1583278620,1583337780,1583446560,1583534460,1583601420,1583697180,1583793600,1583856240,1583970600,1584042840,1584137760,1584225660,1584309360,1584393960
apparentTemperatureMax,11.34,11.16,16.61,18.2,24.59,21.43,15.23,20.28,18.89,3.54,11.04,3.37,-1.46,-6.75,-3.15,5.68,6.05,15.51,23.03,32.18,34.76,39.53,21.85,-2.36,2.77,7.92,20.37,29.37,22.03,17.28,9.1,15.92,31.46,19.62,17,21.96,32.44,28.75,19.87,18.6,23.54,8.51,16.67,40.04,31.78,41.02,25.59,16.93,22.58,34.96,16.97,26.23,32.24,41.96,40.97
apparentTemperatureMaxTime,1579672740,1579773720,1579842180,1579942380,1580021580,1580101320,1580194800,1580274660,1580368200,1580447640,1580533200,1580572800,1580706000,1580814180,1580889000,1580972100,1581061320,1581146940,1581234420,1581319680,1581404880,1581491460,1581523200,1581682260,1581752700,1581836820,1581926160,1582011240,1582097160,1582174980,1582271340,1582357920,1582444380,1582520160,1582615920,1582700700,1582789020,1582870020,1582977840,1583047980,1583121000,1583219700,1583307540,1583393520,1583477400,1583567400,1583652780,1583738640,1583826840,1583908740,1583994060,1584084780,1584171900,1584258960,1584345540
