,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020
Country/Region,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US
Lat,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593,36.1593
Long,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941,-95.941
Province/State,"Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK","Tulsa County, OK"
apparentTemperatureHigh,30.61,50.1,37,53.26,58.06,64.38,33.61,33.9,42.58,50.67,60.05,74.56,72.08,31.82,23.62,34.3,47.45,54.61,62.62,42.18,43.2,40.01,21.42,37.08,57.67,55.97,65.3,43.32,54.06,31.98,42.6,58.5,52.87,51.88,51.34,34.13,56.08,62.06,71.7,72.33,56.41,65.84,61.3,66.95,62.72,69.12,65.72,71.94,66.18,75.3,80.9,53.18,50.96,46.95,51.17
apparentTemperatureHighTime,1579741200,1579816680,1579914000,1579987920,1580069820,1580155920,1580231400,1580342280,1580421240,1580506680,1580592900,1580676360,1580759280,1580821200,1580932680,1581023940,1581107220,1581198600,1581278100,1581364500,1581451380,1581535020,1581624900,1581717060,1581796920,1581889740,1581969060,1582063140,1582142880,1582236120,1582321560,1582401840,1582487640,1582549200,1582659540,1582755420,1582840620,1582920900,1583006760,1583100120,1583192940,1583265780,1583358600,1583438400,1583531520,1583610960,1583695140,1583787720,1583877720,1583957040,1584038040,1584136200,1584216960,1584316500,1584395760
apparentTemperatureLow,30.46,26.61,24.04,31.89,32.9,28.98,25.29,29.97,29.57,27.01,37.03,53.15,29.84,21.69,18.42,21.22,25.02,41.04,21.55,30.23,33,7.07,7.92,26.33,35.07,50.63,30.19,24.55,24.51,17.23,23.71,41.01,45.33,35.15,23.62,20.27,25.76,34.18,54.92,40.55,38.5,39.75,33.22,29.32,30.49,38.68,56.53,37.48,54.21,58.42,42.76,37.89,35.36,42.08,41.89
apparentTemperatureLowTime,1579747680,1579873920,1579959600,1580045340,1580132400,1580219640,1580295720,1580381700,1580472600,1580554620,1580650320,1580737260,1580824800,1580911200,1580986500,1581072000,1581167220,1581222660,1581342000,1581418380,1581516000,1581602400,1581677700,1581763740,1581849540,1581913980,1582034340,1582106880,1582207200,1582278480,1582358160,1582455600,1582511700,1582631460,1582715220,1582797600,1582890600,1582974120,1583060040,1583157600,1583229360,1583318580,1583413020,1583492220,1583575740,1583665020,1583750280,1583838300,1583901060,1584006360,1584104400,1584172200,1584269880,1584332580,1584450000
apparentTemperatureMax,31.43,50.1,37.02,53.26,58.06,64.38,37.87,33.9,42.58,50.67,60.05,74.56,72.08,38.83,25.95,34.3,47.45,54.61,62.62,42.18,43.2,40.01,30.78,37.08,57.67,55.97,65.3,44.12,54.06,37.82,42.6,58.5,52.87,53.38,51.34,34.13,56.08,62.06,71.7,72.33,58.95,65.84,61.3,66.95,62.72,69.12,65.72,71.94,66.18,75.3,80.9,58.09,50.96,46.95,51.17
apparentTemperatureMaxTime,1579755600,1579816680,1579914300,1579987920,1580069820,1580155920,1580191200,1580342280,1580421240,1580506680,1580592900,1580676360,1580759280,1580796000,1580882400,1581023940,1581107220,1581198600,1581278100,1581364500,1581451380,1581535020,1581573600,1581717060,1581796920,1581889740,1581969060,1582005600,1582142880,1582178400,1582321560,1582401840,1582487640,1582541460,1582659540,1582755420,1582840620,1582920900,1583006760,1583100120,1583128800,1583265780,1583358600,1583438400,1583531520,1583610960,1583695140,1583787720,1583877720,1583957040,1584038040,1584075600,1584216960,1584316500,1584395760
