,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020
Province/State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country/Region,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama,Panama
Lat,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538,8.538
Long,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821,-80.7821
apparentTemperatureLow,66.69,66.6,66.5,64.13,62.12,64.35,65.28,65.06,63.76,65.92,68.09,67.1,67.01,66.65,65.37,64.67,65.31,65.01,66.17,66.62,67.15,66.84,66.86,67.19,67.16,67.42,68.8,68.86,67.77,66.66,64.98,65,64.15,62.43,63.8,64.83,66.5,66.9,65.91,64.71,66.05,66.81,65.97,67.2,65.03,65.75,66.02,65.82,65.46,65.25,64.68,64.65,65.53,65.38,65.06
precipIntensity,0.0098,0.018,0.0071,0.0059,0.0032,0.0038,0.0215,0.0208,0.0009,0.0016,0.0049,0.0179,0.0049,0.0081,0.0034,0.0005,0.0009,0.0044,0.0071,0.0062,0.0082,0.0067,0.0058,0.0066,0.0116,0.0103,0.0124,0.0125,0.0109,0.0073,0.0095,0.0042,0.0018,0.0008,0.0005,0.0071,0.0046,0.0052,0.0059,0.0018,0.0033,0.0028,0.0022,0.0026,0.008,0.0052,0.0065,0.0041,0.0044,0.0034,0.005,0.001,0.0019,0.0036,0.0025
temperatureHighTime,1579719000,1579798200,1579885260,1579970880,1580058300,1580144160,1580230620,1580317260,1580410140,1580490360,1580582280,1580662500,1580755740,1580835420,1580926740,1581008700,1581094860,1581177660,1581267120,1581360540,1581440760,1581530940,1581616200,1581699540,1581785820,1581873120,1581959280,1582044600,1582131900,1582222080,1582304460,1582390740,1582477860,1582569720,1582654380,1582736580,1582822920,1582909080,1582999260,1583085840,1583168760,1583259240,1583347080,1583428080,1583514000,1583600580,1583686980,1583773440,1583859660,1583946960,1584034320,1584119880,1584206580,1584291960,1584378240
temperatureMax,75.39,73.46,73.43,73.4,74.42,76.5,75.43,75.96,79.61,75.55,78.18,74,74.71,75.09,75.02,76.99,78.83,75.2,73.47,77.1,74.24,74.3,74.71,75.28,74.27,73.78,72.49,75.22,73.81,74.06,73.72,74.16,74.86,79.73,80.72,82.3,77.71,77.48,76.97,75.52,75.84,76.69,80.38,78.49,76.71,74.4,76.43,77.04,77.16,78.64,76.65,77.46,78.34,76.87,76.87
windSpeed,6.67,6.46,6.32,8.98,8.23,4.3,3.51,3.81,6.38,8.29,7.7,9.51,11.55,10.2,8.68,6.83,5.86,9.35,11.6,11.51,9.9,9.98,9.94,11.53,12.62,12.56,13.68,13.76,13.59,11.64,9.94,10.86,11.43,8.7,4.93,3.99,6.89,11.58,12.31,11.72,10.27,8.75,9.04,10.05,10.64,11.13,12.79,13.29,11.75,10.32,9.89,8.61,9.45,10.71,11.36
apparentTemperatureMin,65.73,66.69,66.6,65.81,64.13,62.12,64.35,65.28,65.06,63.76,65.92,68.09,67.01,67.22,66.65,65.37,64.67,65.31,65.01,66.4,66.62,67.15,66.84,66.86,67.19,67.16,67.42,68.8,68.86,67.48,66.66,64.98,65,64.15,62.43,63.8,64.83,66.5,66.9,65.91,64.71,66.05,66.81,65.97,67.02,65.03,65.75,66.02,65.82,65.46,65.25,64.68,64.65,65.53,65.38
icon,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,partly-cloudy-day,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,rain,partly-cloudy-day,partly-cloudy-day,rain,rain,rain,rain,partly-cloudy-day,partly-cloudy-day,rain,partly-cloudy-day,partly-cloudy-day,rain,rain,rain,rain,rain,rain,rain,partly-cloudy-day,partly-cloudy-day,rain,partly-cloudy-day
apparentTemperatureMax,75.81,74.21,74.27,73.89,74.71,76.52,75.89,76.5,79.49,75.65,78.62,74.75,75.16,75.69,75.56,77.02,78.79,75.47,73.78,77.41,74.75,74.85,75.43,75.72,74.75,74.26,73.3,75.9,74.63,74.66,74.34,74.42,74.58,79.25,80.79,83.1,78.04,77.38,77.17,75.44,76.05,76.96,81.24,78.32,77.18,74.8,76.29,77.07,77.11,78.25,76.67,77.42,78.07,76.89,76.72
apparentTemperatureHigh,75.81,74.21,74.27,73.89,74.71,76.52,75.89,76.5,79.49,75.65,78.62,74.75,75.16,75.69,75.56,77.02,78.79,75.47,73.78,77.41,74.75,74.85,75.43,75.72,74.75,74.26,73.3,75.9,74.63,74.66,74.34,74.42,74.58,79.25,80.79,83.1,78.04,77.38,77.17,75.44,76.05,76.96,81.24,78.32,77.18,74.8,76.29,77.07,77.11,78.25,76.67,77.42,78.07,76.89,76.72
temperatureMinTime,1579694100,1579780560,1579864500,1580011200,1580036460,1580123220,1580209800,1580296080,1580382480,1580469480,1580557680,1580643240,1580730060,1580813880,1580902320,1580987520,1581073920,1581161460,1581246240,1581335400,1581419760,1581505320,1581593040,1581679440,1581765240,1581851580,1581936180,1582025520,1582109460,1582257600,1582282680,1582370100,1582455420,1582543500,1582627620,1582714860,1582802040,1582883340,1582976520,1583060520,1583142600,1583234400,1583322600,1583406720,1583492580,1583579220,1583665620,1583751780,1583837880,1583923740,1584010200,1584096240,1584182520,1584266640,1584354120
summary,"Light rain until morning, starting again in the evening.",Light rain in the morning and afternoon.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Possible drizzle in the evening.,Possible light rain in the afternoon and evening.,Possible light rain until evening.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Possible light rain overnight.,Possible light rain in the morning and afternoon.,Mostly cloudy throughout the day.,Possible light rain in the morning.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Clear throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Possible light rain in the morning.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Clear throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.,Clear throughout the day.,Partly cloudy throughout the day.,Clear throughout the day.,Partly cloudy throughout the day.,Mostly cloudy throughout the day.,Partly cloudy throughout the day.
sunriseTime,1579693500,1579779900,1579866300,1579952700,1580039100,1580125500,1580211900,1580298300,1580384700,1580471100,1580557500,1580643900,1580730300,1580816700,1580903100,1580989500,1581075840,1581162240,1581248640,1581335040,1581421440,1581507840,1581594180,1581680580,1581766980,1581853380,1581939720,1582026120,1582112520,1582198920,1582285260,1582371660,1582458060,1582544400,1582630800,1582717140,1582803540,1582889940,1582976280,1583062680,1583149020,1583235420,1583321760,1583408160,1583494500,1583580900,1583667240,1583753640,1583839980,1583926380,1584012720,1584099120,1584185460,1584271860,1584358200
